player_name,player_id,FPPRPOS,FPPRAVG,HPPRPOS,HPPRAVG,STRDPOS,STRDAVG,POSITION
Kyle Juszczyk,00-0029892,RB100,401,RB128,474,,,RB
Terry Godwin,00-0035313,WR126,402,WR126,393,,,WR
Stephen Anderson,00-0032725,TE49,403,TE45,390,TE45,373,TE
Case Cookus,00-0035812,QB42,404,QB44,394,,,QB
Marcus Mariota,00-0032268,QB43,405,QB45,395,QB43,382,QB
Matt Breida,00-0033308,RB119,406,RB114,388,RB105,355,RB
Tylan Wallace,00-0036630,WR127,407,WR127,398,,,WR
Antonio Gandy-Golden,00-0036340,WR128,408,WR128,399,WR123,383,WR
James Washington,00-0034676,WR129,409,WR129,401,WR127,388,WR
N'Keal Harry,00-0035624,WR130,410,WR132,404,WR128,389,WR
Tucker McCann,00-0036177,K38,411,K38,405,K34,390,K
Tutu Atwell,00-0036849,WR131,412,WR131,403,WR126,387,WR
Preston Williams,00-0035350,WR132,413,WR133,408,WR133,396,WR
Jalen Guyton,00-0035414,WR133,414,WR134,409,WR130,393,WR
Mohamed Sanu,00-0029632,WR134,415,WR136,411,,,WR
Cam Sims,00-0034104,WR135,416,WR135,410,WR129,392,WR
Shi Smith,00-0036572,WR136,417,WR137,412,WR132,395,WR
Damiere Byrd,00-0031868,WR137,418,WR138,413,WR134,397,WR
Mitchell Trubisky,00-0033869,QB44,419,QB46,414,,,QB
Albert Wilson,00-0030669,WR138,420,WR130,402,WR121,377,WR
Sam Ehlinger,00-0036879,QB45,421,QB47,415,,,QB
Anthony Schwartz,00-0036999,WR139,422,WR139,416,,,WR
Antonio Williams,00-0036188,RB120,423,RB115,417,,,RB
Tyler Johnson,00-0036427,WR140,424,WR140,418,,,WR
Antonio Callaway,00-0034772,WR141,425,WR141,419,,,WR
Dez Fitzpatrick,00-0036627,WR142,426,WR142,420,,,WR
Jordan Love,00-0036264,QB46,427,QB51,439,QB44,406,QB
Foster Moreau,00-0034981,TE50,428,TE48,421,,,TE
Ty Montgomery,00-0032200,RB121,429,RB117,424,,,RB
James O'Shaughnessy,00-0031951,TE51,430,TE50,425,,,TE
Tyron Billy-Johnson,Tyron Billy-Johnson,WR143,431,WR143,426,,,WR
Matt Ammendola,00-0036469,K39,432,K41,442,K36,401,K
Jacob Eason,00-0036226,QB47,433,QB48,427,,,QB
Jermar Jefferson,00-0036670,RB122,434,RB118,429,,,RB
Jaylen Samuels,00-0034331,RB123,435,RB119,431,,,RB
Colin Kaepernick,Colin Kaepernick,QB48,436,QB49,433,,,QB
Ryan Santoso,00-0034648,K40,437,K40,440,K37,403,K
Johnny Manziel,Johnny Manziel,QB49,438,QB50,434,,,QB
Albert Okwuegbunam,00-0036423,TE52,439,TE52,435,,,TE
Ray Rice,Ray Rice,RB124,440,RB120,436,,,RB
Kylin Hill,00-0036669,RB125,441,RB121,437,,,RB
Greg Ward,00-0033733,WR144,442,WR146,438,,,WR
Easop Winston,00-0036080,WR145,443,WR147,441,,,WR
Michael Strachan,Michael Strachan,WR146,444,WR144,428,WR136,399,WR
Devin Smith,00-0031934,WR147,445,WR148,443,WR138,405,WR
Riley Ridley,00-0035590,WR148,446,WR149,444,,,WR
Aldrick Rosas,00-0032870,K41,447,K42,446,K38,404,K
Dazz Newsome,00-0036907,WR149,448,WR150,447,,,WR
Jody Fortson,00-0035547,TE53,449,TE53,449,,,TE
Dede Westbrook,00-0033839,WR150,450,WR152,450,,,WR
Tony Romo,Tony Romo,QB50,451,QB52,451,,,QB
Andy Isabella,00-0035527,WR151,452,WR153,452,,,WR
Zay Jones,00-0033891,WR152,453,WR154,454,,,WR
DeeJay Dallas,00-0036425,RB126,454,RB123,456,,,RB
Corey Clement,00-0033725,RB127,455,RB124,457,,,RB
Demetric Felton,00-0036654,RB128,456,RB129,477,RB112,415,RB
Will Dissly,00-0034159,TE54,457,TE54,458,,,TE
Tom Kennedy,00-0035544,WR153,458,WR155,459,,,WR
Kylen Granson,00-0036876,TE55,459,TE55,460,,,TE
Devin Duvernay,00-0036331,WR154,460,WR156,461,,,WR
Noah Gray,00-0036637,TE56,461,TE56,462,,,TE
Gerrid Doaks,00-0036578,RB129,462,RB125,463,,,RB
Simi Fehoko,00-0036646,WR155,463,WR157,464,,,WR
Damoun Patterson,00-0034698,WR156,464,WR158,465,,,WR
Charlie Woerner,00-0036429,TE57,465,TE57,466,,,TE
Greg Joseph,00-0034450,K42,466,K43,453,K39,407,K
Pharoh Cooper,00-0033111,WR157,467,WR159,467,,,WR
Kyle Rudolph,00-0027981,TE58,468,TE58,469,,,TE
Jeremy McNichols,00-0033955,RB130,469,RB127,472,,,RB
Brandon Dillon,00-0035102,TE59,470,TE59,473,,,TE
Chad Beebe,00-0034309,WR158,471,WR161,475,,,WR
Taylor Heinicke,00-0031800,QB51,472,QB53,476,,,QB
Trent Sherfield,00-0034487,WR159,473,WR151,448,WR135,398,WR
Davis Mills,00-0036898,QB52,474,QB54,480,,,QB
Durham Smythe,00-0034798,TE60,475,TE61,484,,,TE
Chad Henne,00-0026197,QB53,476,QB55,486,,,QB
Eddy Pineiro,00-0034173,K43,477,K47,482,K40,414,K
John Wolford,00-0034899,QB54,478,QB56,487,,,QB
Mike Glennon,00-0030520,QB55,479,QB57,488,,,QB
Rex Burkhead,00-0030288,RB131,480,RB131,489,,,RB
Willie Snead,00-0030663,WR160,481,WR163,490,WR99,310,WR
Drew Sample,00-0035631,TE61,482,TE62,491,,,TE
Joe Flacco,00-0026158,QB56,483,QB58,493,,,QB
Jacoby Brissett,00-0033119,QB57,484,QB59,494,,,QB
Cornell Powell,00-0036647,WR161,485,WR164,492,WR141,416,WR
Harrison Bryant,00-0036232,TE62,486,TE63,495,,,TE
Gardner Minshew II,Gardner Minshew II,QB58,487,QB60,496,,,QB
Jacob Hollister,00-0033387,TE63,488,TE64,497,,,TE
Marcus Marshall,00-0035209,,,,,RB85,274,RB
Vincent Testaverde,00-0035723,,,,,QB31,276,QB
Cam Sutton,00-0035773,,,,,TE37,280,TE
Brandon Weeden,00-0029677,,,,,QB34,283,QB
Isaiah Burse,Isaiah Burse,,,,,WR90,287,WR
Derel Walker,Derel Walker,,,,,WR93,291,WR
Connor Davis,00-0036451,,,,,TE39,294,TE
Josiah Deguara,00-0036332,,,,,TE40,296,TE
Khalid Hill,00-0034237,,,RB88,285,RB89,297,RB
Aaron Fuller,00-0035987,,,,,WR95,298,WR
Martavis Bryant,00-0031373,,,,,WR97,304,WR
Drew Anderson,00-0035483,,,QB36,294,QB37,306,QB
Cole McDonald,Cole McDonald,,,,,QB38,307,QB
DeAndre Thompkins,00-0035385,,,,,WR101,313,WR
Isaiah Crowell,00-0030656,,,,,RB94,316,RB
Broc Rutter,Broc Rutter,,,QB37,301,QB39,321,QB
Matt Jones,00-0031939,,,RB116,423,RB109,400,RB
Jalen Hurd,00-0034971,,,WR145,430,WR137,402,WR
Dezmon Patmon,00-0036228,,,WR160,471,WR139,409,WR
Khalil Herbert,00-0036906,,,RB126,470,RB110,410,RB
Rodney Adams,00-0033957,,,WR162,479,WR140,411,WR
Jesper Horsted,00-0035562,,,TE60,483,TE48,412,TE
Peyton Barber,00-0032741,,,RB130,485,RB111,413,RB
Lamar Jordan,00-0034144,,,QB38,302,,,QB
Isaac Zico,00-0035524,,,WR93,310,,,WR
Trenton Irwin,00-0035341,,,WR95,312,,,WR
Trevor Moore,00-0034616,,,K27,313,,,K
Kayaune Ross,00-0034761,,,WR96,314,,,WR
Cole Hedlund,00-0035171,,,K28,316,,,K
Elliott,Elliott,,,K29,318,,,K
Corey Taylor,Corey Taylor,,,RB97,321,,,RB
TJ Linta,TJ Linta,,,QB40,322,,,QB
Travis Jonsen,00-0036047,,,WR98,324,,,WR
Trenton Cannon,00-0034164,,,RB98,325,,,RB
Austin Roberts,00-0034784,,,TE40,326,,,TE
Anthony Sherman,00-0028074,,,RB99,328,,,RB
Matthew Wright,00-0035189,,,K44,455,,,K
Quinn Nordin,00-0036488,,,K45,478,,,K
Corey Acosta,Corey Acosta,,,K46,481,,,K
