player_id,player_name,pass_touchdown,rush_touchdown,rec_touchdown,passing_yards,rushing_yards,receiving_yards,receptions,targets,interception,fumble_lost,two_point_pass_success,two_point_rush_success,two_point_rec_success,kick_return_touchdown,punt_return_touchdown,fg_made_0-39,fg_made_40-49,fg_made_50-59,fg_made_60+,fg_missed_0-39,fg_missed_40-49,fg_missed_50-59,fg_missed_60+,pat_made,pat_missed,fppr,hppr
00-0036862,B.Skowronek,0.0,0.0,0.0,0.0,0.0,133.0,11.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.300000190734863,24.300000190734863
00-0036875,R.Stevenson,0.0,5.0,0.0,0.0,606.0,123.0,14.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.90000247955322,114.90000247955322
00-0036876,K.Granson,0.0,0.0,0.0,0.0,0.0,106.0,11.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.600000381469727,21.600000381469727
00-0036877,J.Darden,0.0,0.0,0.0,0.0,11.0,43.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.400000214576721,11.400000214576721
00-0036879,S.Ehlinger,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9000000357627869,0.9000000357627869
00-0036887,L.Farrell,0.0,0.0,0.0,0.0,0.0,56.0,7.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.599999904632568,12.599999904632568
00-0036893,N.Harris,0.0,7.0,3.0,0.0,1200.0,467.0,74.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.70000076293945,300.70000076293945
00-0036894,P.Freiermuth,0.0,0.0,7.0,0.0,0.0,497.0,60.0,80.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.70000076293945,151.70000076293945
00-0036898,D.Mills,16.0,0.0,0.0,2664.0,44.0,0.0,0.0,0.0,10.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.95999765396118,156.95999765396118
00-0036900,J.Chase,0.0,0.0,13.0,0.0,21.0,1455.0,81.0,128.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.60000014305115,304.60000014305115
00-0036906,K.Herbert,0.0,2.0,0.0,0.0,433.0,96.0,14.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.89999961853027,78.89999961853027
00-0036907,D.Newsome,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.299999952316284,4.299999952316284
00-0036910,C.Saunders,0.0,0.0,0.0,0.0,0.0,11.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.100000023841858,3.100000023841858
00-0036912,D.Smith,0.0,0.0,5.0,0.0,0.0,916.0,64.0,105.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.5999984741211,185.5999984741211
00-0036913,K.Toney,0.0,0.0,0.0,19.0,6.0,420.0,39.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.36000001430511,82.36000001430511
00-0036919,K.Gainwell,0.0,5.0,1.0,0.0,291.0,253.0,33.0,50.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.4000015258789,123.4000015258789
00-0036924,Mi.Carter,0.0,4.0,0.0,0.0,639.0,307.0,36.0,55.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.60000228881836,152.60000228881836
00-0036929,I.Book,0.0,0.0,0.0,135.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0000001192092896,2.0000001192092896
00-0036936,R.Moore,0.0,0.0,1.0,0.0,76.0,435.0,54.0,64.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.09999990463257,109.09999990463257
00-0036945,J.Fields,7.0,2.0,0.0,1870.0,420.0,0.0,0.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.79999542236328,126.79999542236328
00-0036946,K.Mond,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999998807907104,0.19999998807907104
00-0036951,F.Darby,0.0,0.0,0.0,0.0,0.0,14.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.399999976158142,2.399999976158142
00-0036955,T.Marshall,0.0,0.0,0.0,0.0,0.0,138.0,17.0,31.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.80000019073486,32.80000019073486
00-0036963,A.St. Brown,0.0,1.0,5.0,0.0,61.0,912.0,90.0,121.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.3000044822693,227.3000044822693
00-0036970,K.Pitts,0.0,0.0,1.0,0.0,0.0,1026.0,68.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.5999984741211,176.5999984741211
00-0036971,T.Lawrence,12.0,2.0,0.0,3641.0,334.0,0.0,0.0,0.0,17.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.04000091552734,199.04000091552734
00-0036972,M.Jones,22.0,0.0,0.0,3801.0,129.0,0.0,0.0,0.0,13.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.9399938583374,224.9399938583374
00-0036980,E.Moore,0.0,1.0,5.0,0.0,54.0,538.0,43.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.19999933242798,138.19999933242798
00-0036984,T.Sermon,0.0,1.0,0.0,0.0,167.0,26.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.3000009059906,28.3000009059906
00-0036986,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0
00-0036988,J.Palmer,0.0,0.0,4.0,0.0,6.0,353.0,33.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.8999992609024,92.8999992609024
00-0036991,Am.Rodgers,0.0,0.0,0.0,0.0,11.0,45.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.600000023841858,9.600000023841858
00-0036997,J.Williams,0.0,4.0,3.0,0.0,903.0,316.0,43.0,53.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.90000343322754,204.90000343322754
00-0036998,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0
00-0036999,A.Schwartz,0.0,0.0,1.0,0.0,39.0,135.0,10.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.40000009536743,33.40000009536743
00-0037004,H.Long,0.0,0.0,0.0,0.0,0.0,8.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.800000011920929,1.800000011920929
00-0037005,T.Tremble,0.0,1.0,1.0,0.0,11.0,180.0,20.0,36.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.10000002384186,53.10000002384186
00-0037011,T.McKitty,0.0,0.0,0.0,0.0,0.0,45.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,10.5
00-0037012,T.Lance,5.0,1.0,0.0,603.0,168.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.92000007629395,64.92000007629395
00-0037013,Z.Wilson,9.0,4.0,0.0,2334.0,185.0,0.0,0.0,1.0,11.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.86000061035156,151.86000061035156
